parent_asin,title,family,leaf_category,quality_tier,predicted_pool_member,selection_frequency,rating_number,test_event_count,max_history_length,quality_history_13,quality_history_10_rating_4,quality_catalog_history,average_rating,metadata_nonempty_count
B09DFGJJZG,"ZLUGOO Men's Athletic Shorts 5.5-9"" Cotton Jogger Jersey Gym Workout Elastic Drawstring Waist Casual Shorts with Pockets",clothing,Flat Front,low_likelihood,False,0.0,14.0,1.0,4,0,0,0,4.5,8.0
B09DGT3Z44,Hercules Disney Adult Hercules Costume,costumes & accessories,Costumes,low_likelihood,False,0.0,208.0,2.0,8,0,0,1,4.3,9.0
B09DHZH1G3,"Hide & Drink, Leather Long Zippered Wallet, Holds Up to 8 Cards Plus Coins And Flat Bills, Phone Holder, Cash Organizer, Travel Essentials, Handmade Includes 101 Year Warranty (Bourbon Brown)",accessories,Wallets,low_likelihood,False,0.0,99.0,1.0,7,0,0,0,4.6,8.0
B09DSTBLB4,Belle Poque Women's Sleeveless V Neck Wrap Ruched Bodycon Cocktail Party Dress,clothing,Dresses,low_likelihood,False,0.0,200.0,1.0,18,1,1,0,4.1,8.0
B09F9LKNLD,"7 PCS hòcũs pòcũs croc shoe charms.Shoe Charms Fits for Clog Sandals Decoration with Wristband Bracelet, shoe decoration charms. Shoes and Wristband Bracelet","shoe, jewelry & watch accessories",Shoe Decoration Charms,low_likelihood,False,0.0,191.0,2.0,5,0,0,0,4.8,6.0
B09FFS379F,Orvis Big Bear Heavyweight Double Brushed Flannel Button Down Shirt with Hand Warmer Pockets,clothing,Casual Button-Down Shirts,low_likelihood,False,0.0,163.0,3.0,6,0,0,0,4.6,8.0
B09FMC333V,Anna by Anuschka Women’s Genuine Leather -Large Shoulder Hobo,bags,Hobo Bags,low_likelihood,False,0.0,50.0,1.0,23,1,0,1,4.7,8.0
B09FPCHKWW,"Gym Duffle Bag for Men Women, 40L Waterproof Sports Travel Bag with Toiletry Bag and Shoe Compartment, Weekender Overnight Duffel Bag, Black",luggage,Sports Duffels,low_likelihood,False,0.0,224.0,2.0,4,0,0,0,4.7,7.0
B09FPPKNLK,ZAFUL Men's Fleece Hoodie Unisex Rose Letter Print Hooded Pullover Kangaroo Pocket Sweatshirt,clothing,Fashion Hoodies & Sweatshirts,low_likelihood,False,0.0,558.0,1.0,9,0,0,0,4.3,8.0
B09FQGHM85,Luzlen Winter Snow Princess Costume for Girls Halloween Birthday Cosplay Dress with Cape Accessories Blue,costumes & accessories,Costumes,low_likelihood,False,0.0,79.0,2.0,7,0,0,0,4.7,8.0
B09FSX11KJ,Chvity Womens Long Sleeve Tops Casual Leaf Print Crew Print Blouse Loose Western Aztec Shirts,clothing,Blouses & Button-Down Shirts,low_likelihood,False,0.0,61.0,2.0,6,0,0,0,3.6,9.0
B09FY9L32N,Corkys Basic Womens Boot BM US GreyLeopard,boot shop,Chelsea,low_likelihood,False,0.0,2.0,2.0,4,0,0,0,3.3,9.0
B09G6JZ9Y7,DAVID ARCHY Men's Multi-Pairs Breathable Cotton Athletic Socks Casual Crew Socks (US Shoe Size: 6-12),clothing,Socks,low_likelihood,False,0.0,101.0,1.0,18,1,1,0,4.3,8.0
B09GJRC2S9,TIYOMI Plus Size Hoodies for Women Color Block Tops Drawstring Hooded Tunic Blouses Pullover T Shirts,clothing,Fashion Hoodies & Sweatshirts,low_likelihood,False,0.0,139.0,2.0,11,0,1,2,4.5,8.0
B09GKNS3DB,"Hawanik Slim Bifold Wallet for AirTag with Spring Money Clip, Mens Minimalist Bifold Wallet with Built-in Holder for AirTag",accessories,Wallets,low_likelihood,False,0.0,326.0,1.0,6,0,0,0,4.4,9.0
B09GKRYYCM,"BENIQUE Necklace Extenders For Women - 925 Sterling Silver or 14K Gold Filled, Fully Adjustable Chain, Dainty Durable Strong Lightweight Removable, Made In USA, Set of 3",jewelry,Chains,low_likelihood,False,0.0,318.0,2.0,8,0,0,0,4.6,7.0
B09GLJJ5YB,Clarks Women's Toe Post Sandal Flip-Flop,shoes,Platforms & Wedges,low_likelihood,False,0.0,137.0,2.0,7,0,0,0,4.2,8.0
B09GMC2VYZ,Amandastone Natural Gemstone 8mm Round Beads Stretch Bracelet 7 Inch,jewelry,Stretch,low_likelihood,False,0.0,618.0,1.0,4,0,0,0,4.6,9.0
B09GV3FPMK,Floerns Women's Plus Size Basic Mock Neck Sleeveless Rib Knit Crop Tank Tops,clothing,Tanks & Camis,low_likelihood,False,0.0,99.0,1.0,8,0,0,0,4.0,8.0
B09GVHWZ5K,Little Girls Purse Small Candy Color Jelly Crossbody Bag Satchel Tote Handbag Shoulder,bags,Satchels,low_likelihood,False,0.0,6.0,2.0,7,0,0,0,4.7,9.0
B09GVXYCCS,SOLY HUX Womens Plus Size Pants Work Dress Pant High Waisted Straight Leg Office Slacks Business Casual Pant,clothing,Pants,low_likelihood,False,0.0,191.0,1.0,5,0,0,0,3.6,8.0
B09GZKZGML,Best Buckin' Grandpa Ever T-Shirt,clothing,T-Shirts,low_likelihood,False,0.0,537.0,1.0,5,0,0,0,4.7,9.0
B09H2MKSZC,AmélieBoutik Women Cotton Blend V Neck Long Sleeve Ribbed Sweater,clothing,Pullovers,low_likelihood,False,0.0,32.0,1.0,16,1,1,0,4.8,8.0
B09H6KW1KV,LVCBL Mens Casual Cotton Shirt Long Sleeve Band Collar Henley Shirt Tops,clothing,Henleys,low_likelihood,False,0.0,114.0,1.0,6,0,0,0,4.0,8.0
B09HQZX9DG,MUDD Girls' Shoes - Casual Laceless Slip-On Sneakers,shoes,Sneakers,low_likelihood,False,0.0,121.0,2.0,7,0,0,0,4.0,8.0
B09HXN7ZJ5,WANGPU Oversized Long Down Vest for Women Lightweight Puffer Jackets with Hood Outdoor Coats Recreation Waistcoat Outerwear,clothing,Vests,low_likelihood,False,0.0,84.0,3.0,8,0,0,0,3.4,8.0
B09HXT74XQ,Dance Like Shirt Women Christmas T Shirts Shine Love Shirts Christmas Funny Tshirt Xmas Party Gifts Tees,clothing,T-Shirts,low_likelihood,False,0.0,171.0,1.0,6,0,0,0,4.5,8.0
B09HY99FB6,"Amazon Essentials Baby Girls' Sleeveless Bodysuit Dress, Pack of 3",clothing,Dresses,low_likelihood,False,0.0,212.0,1.0,9,0,0,0,4.7,9.0
B09J1XLD8K,"Women’s Ankle Strap Open Peep Toe High Heels | Dress, Wedding, Party Heeled Sandals | Elegant, Comfortable & Strappy",shoes,Heeled Sandals,low_likelihood,False,0.0,554.0,2.0,4,0,0,0,4.1,9.0
B09JFJ5PSK,Men's Relaxed Vintage 60s 70s Bell Bottom Stretch Fit Classic Comfort Flared Flares Retro Leg Disco Denim Jeans Pants,clothing,Jeans,low_likelihood,False,0.0,178.0,1.0,8,0,0,1,4.1,9.0
B09JMRF1PK,Womens Floral Two Piece Vacation Outfits Beach Hawaiian Shirts and Wide Leg Boho Pants Sets Jumpsuits,clothing,Jumpsuits,low_likelihood,False,0.0,101.0,1.0,31,1,1,1,3.6,9.0
B09JNFVR3F,"Under Armour Men's Blitzing Wrap Sunglasses Polarized, Matte Black, 70mm, 9mm",accessories,Sunglasses,low_likelihood,False,0.0,153.0,2.0,5,0,0,0,4.4,9.0
B09JSRMBBM,Christmas T Shirt Womens Letter Printed Long Short Sleeve Tops Holiday Shirt Christmas Tree Tee Shirts,clothing,T-Shirts,low_likelihood,False,0.0,65.0,2.0,5,0,0,0,3.8,8.0
B09K69H7WY,LifeStride Women's Scout Ankle Boot,boot shop,Chelsea,low_likelihood,False,0.0,80.0,1.0,6,0,0,0,4.0,8.0
B09K7BT774,Women 2 Pieces Outfits Patchwork Sweatsuits Sets Sweatshirts & Pants Tracksuits Lounge Sets,clothing,Sets,low_likelihood,False,0.0,277.0,2.0,7,0,0,1,3.8,8.0
B09KCGL2XJ,CHSWVUKQ Women's Long Down Vest Plus Size Sleeveless Hooded Jacket Winter Slim Zipper Coat Outdoor Puffer Quilted Vest,clothing,Vests,low_likelihood,False,0.0,50.0,1.0,5,0,0,0,3.5,9.0
B09KQ74TSF,"OLUKAI Pi'o Lua Women's Beach Sandals, Cute & Casual Everyday Fit, Water Resistant & Easy Slip-On Design",shoes,Slides,low_likelihood,False,0.0,115.0,1.0,25,1,1,0,4.6,7.0
B09KQ7BB1S,NOT100 Womens Waterproof Winter Boots Light,boot shop,Snow & Cold Weather,low_likelihood,False,0.0,144.0,1.0,6,0,0,0,4.1,7.0
B09KTD3H1Z,CoolNES - Cooling Bandana Adjustable Cools Instantly When Wet UPF 50,clothing,Novelty,low_likelihood,False,0.0,116.0,3.0,8,0,0,0,4.3,7.0
B09KXYSL6S,CELNEPHO Platform Pumps for Women Ankle Strap Uniform Mary Jane Sweet Gothic Chunky Cosplay Lolita Dress Shoes,shoes,Pumps,low_likelihood,False,0.0,85.0,2.0,6,0,0,0,4.2,9.0
B09L1933G2,Ross-Simons 75 ct. t.w. Diamond Bangle Bracelet,jewelry,Bangle,low_likelihood,False,0.0,43.0,2.0,11,0,0,1,4.1,8.0
B09LCH67MV,Adult Storm Trooper Hoodie Jacket Halloween Cosplay Costume for Men Women,costumes & accessories,Costumes,low_likelihood,False,0.0,48.0,2.0,5,0,0,0,4.0,8.0
B09LG14RMP,NINE WEST Women's Nessie Wedge Sandal,shoes,Platforms & Wedges,low_likelihood,False,0.0,87.0,1.0,5,0,0,0,4.2,9.0
B09LNSPSMP,Rhode Island Novelty Men's Fedora,accessories,Headwear,low_likelihood,False,0.0,212.0,1.0,4,0,0,0,4.2,7.0
B09LQF688H,Incaton Ear Cuffs Cartilage Clip On Earrings Set Stainless Steel Ear Clip Fake Cartilage Earring Non Piercing Helix Ear Clip Fake Nose Ring Non-Piercing Adjustable,jewelry,Faux Body Piercing Jewelry,low_likelihood,False,0.0,42.0,2.0,7,0,0,0,4.0,8.0
B09LSYFQMN,Merry Christmas Bleached Tshirt Women Buffalo Plaid Christmas Tree Tee Tops Funny Letter Print Holiday Shirts,clothing,T-Shirts,low_likelihood,False,0.0,101.0,2.0,5,0,0,1,4.0,9.0
B09LXCGBVJ,Nike Men's Modern,clothing,Pants,low_likelihood,False,0.0,413.0,1.0,6,0,0,0,4.5,8.0
B09LZ274P2,Oilyong Stiletto High Heel Dress Shoes Black Size 11 US,shoes,Heeled Sandals,low_likelihood,False,0.0,65.0,1.0,14,1,1,0,4.1,7.0
B09M1MHHHD,"Kate Spade New York Canvas Tote Bag for Women, Cute Tote Bag for Teacher, Canvas Beach Bag, Book Tote with Pocket",luggage,Luggage,low_likelihood,False,0.0,253.0,2.0,9,0,0,0,4.6,8.0
B09M3PX4SB,LA LEELA Women's Boho Beach Smocked Mini Flowy Dress Tube Top Strapless Dresses for Women,clothing,Cover-Ups,low_likelihood,False,0.0,108.0,1.0,4,0,0,0,3.9,8.0
B09M3QCXLS,Wanlorraiy Women Ankle Strappy Flat Sandals Elastic Comfortable Rhinestone Summer Boho Casual Beach Sandal Shoes,shoes,Flats,low_likelihood,False,0.0,62.0,2.0,13,1,0,0,4.1,9.0
B09MKC3HL1,BALEAF Women's Fleece Lined Hiking Pants Water Resistant Thermal Running sweatepants with Pocket,clothing,Pants,low_likelihood,False,0.0,113.0,1.0,4,0,0,0,4.1,8.0
B09MLJRXW6,Reebok Women's Princess Sneaker,shoes,Fashion Sneakers,low_likelihood,False,0.0,81.0,1.0,5,0,0,0,4.2,8.0
B09MLTZ4RF,MRSYVES 2 Piece Outfits for Women Solid Clubwear Off Shoulder Long Sleeve Shirt Bodycon Pants Sets Plus Size Tracksuit Casual,clothing,Active Sweatsuits,low_likelihood,False,0.0,203.0,1.0,7,0,0,0,3.6,8.0
B09MQHC28T,Reoplty Womens Chunky Block Heel Sandals Point Closed Toe Low Heel Slip-on Leather Slingback Pumps Shoes,shoes,Heeled Sandals,low_likelihood,False,0.0,151.0,1.0,6,0,0,0,3.9,8.0
B09MRYX5WF,"ZTML MS 4 Pairs No Tie Shoe Laces, Elastic Shoelaces, Shoe Laces Tieless, One Size Fits All Kids and Adults","shoe, jewelry & watch accessories",Shoelaces,low_likelihood,False,0.0,268.0,3.0,7,0,0,2,4.2,9.0
B09MS23LSL,Choichic Women's Satin Deep V Neck Long Sleeve High Low Front Slit Club Party Evening Wrap Flowy Maxi Dress with Belt,clothing,Dresses,low_likelihood,False,0.0,177.0,3.0,7,0,0,0,3.6,8.0
B09MWJP4NC,S.L. Fashions Women's Plus-Size Solid Multi-Tier Embellished Shoulder Dress,clothing,Casual,low_likelihood,False,0.0,139.0,1.0,4,0,0,0,4.4,9.0
B09N6S7NV8,Gnveub Women's Fashion Plaid Shacket Blouses Casual Oversized Flannel Shirt Jacket,clothing,Blouses & Button-Down Shirts,low_likelihood,False,0.0,87.0,1.0,16,1,1,0,4.4,8.0
B09NFPQN6N,Southpole Men's Tech Jogger Fleece Pants,clothing,Sweatpants,low_likelihood,False,0.0,374.0,1.0,4,0,0,0,4.2,8.0
B09NFRBCT6,"AZXPROT Men's Military Tactical Boots, 6"" Waterproof Lightweight Combat Boots Non-slip Hiking Boots Breathable Outdoor Desert Boots",boot shop,Work & Safety,low_likelihood,False,0.0,167.0,2.0,5,0,0,0,3.9,8.0
B09NLNC225,"YOMIBOOM 12Pairs Gold Plated Huggie Hoop Earrings Set for Women, Girls Cute Star and Moon Hypoallergenic Fashion Stud Earrings Set For Multiple Piercings",jewelry,Hoop,low_likelihood,False,0.0,40.0,1.0,6,0,0,0,3.8,7.0
B09NRF4QB4,YALOX Womens-Slippers Warm Memory-Foam Soft Plush Open-Toe Thong Flip-Flops-Slippers Anti-Slip Indoor-Outdoor Bedroom-Home-House-Shoes,shoes,Slippers,low_likelihood,False,0.0,214.0,1.0,12,0,1,1,4.3,8.0
B09NZN9HK5,Hycredi Retro 70s Flat Aviator Sunglasses Trendy Vintage Square Glasses for Women Men Metal Design Shades UV Protection,accessories,Sunglasses,low_likelihood,False,0.0,332.0,2.0,12,0,1,1,4.4,8.0
B09P1TQ9BJ,Signare Tapestry Large Travel Duffle Bag Ladies Overnight Weekender Carryon Gym Sports Duffel bags for Women with Flower Meadow Design (BHOLD-FLMD),luggage,Travel Duffels,low_likelihood,False,0.0,172.0,1.0,10,0,1,0,4.6,8.0
B09PJTS7LV,Trevco mens Classic,clothing,T-Shirts,low_likelihood,False,0.0,100.0,1.0,5,0,0,0,4.4,8.0
B09PL6BZ3B,"Rockport Men's Preston Penny Loafer, Java Tumbled, 11",shoes,Loafers & Slip-Ons,low_likelihood,False,0.0,2.0,1.0,4,0,0,0,4.4,9.0
B09PMGTGLK,Hibala Tote Handbags for Women Large Embroidered Canvas Shoulder Bag Daily Bag Boho Bag,bags,Totes,low_likelihood,False,0.0,63.0,2.0,5,0,0,1,4.3,8.0
B09PRTSYLJ,"dELiA*s Girls’ Undershirt – 100% Cotton Cami – Camisole Tank Top (6 Pack, 2T-16)",clothing,"Undershirts, Tanks & Camisoles",low_likelihood,False,0.0,62.0,1.0,8,0,0,0,4.2,9.0
B09PV5HJMB,Good Mom Say Bad Words T Shirt Mom Shirts Short Sleeve Women Funny Letter Print Tee Casual Round Neck Tee Shirt,clothing,T-Shirts,low_likelihood,False,0.0,186.0,1.0,6,0,0,0,4.6,8.0
B09Q1NN2Q7,MG womens Pleated,accessories,Headbands,low_likelihood,False,0.0,49.0,1.0,11,0,1,0,3.8,9.0
B09Q34KWHG,"Mapamyumco Women's Quick Dry Stretch Breathable Golf Pants for Trekking Walking, Outdoor Pants with Zipper Pockets",clothing,Pants,low_likelihood,False,0.0,97.0,2.0,5,0,0,0,3.9,8.0
B09Q823HQX,"WWBGINF Pearl Necklace for Women, 6mm Round White Pearl Choker Necklace, 18K Gold Plated Toggle Clasp, Handmade Pearl Strand, Dainty Pearl Jewelry Gift",jewelry,Pearl Strands,low_likelihood,False,0.0,60.0,2.0,11,0,1,1,4.5,7.0
B09Q8374DQ,Camilo Bruno Madrigal Cosplay Costume Boys Shirt Cape Cloak Uniform Outfits Top Coat Two Piece Set Halloween Suits,costumes & accessories,Costumes,low_likelihood,False,0.0,220.0,2.0,11,0,1,0,4.3,8.0
B09QB2NP99,DXL Big & Tall Essentials Men's Plaid Poplin Shirt | 100% Cotton Short-Sleeve Button Down Shirt with Chest Pocket,clothing,Casual Button-Down Shirts,low_likelihood,False,0.0,143.0,3.0,9,0,0,0,4.5,7.0
B09QGLP7DG,OUTSON Women's Lightweight Joggers Pants Quick Dry Running Pants Athletic Workout Active Track Pants Lounge with Pockets,clothing,Sweatpants,low_likelihood,False,0.0,206.0,1.0,11,0,1,0,4.2,8.0
B09QHLNSDF,Prada Women's Sporty Rectangular Sunglasses,accessories,Sunglasses,low_likelihood,False,0.0,347.0,1.0,5,0,0,0,4.4,9.0
B09QJK1KVY,MOSSMON Formal 3D Flower Rhinestone Crystal Clutch Evening Wedding Bag For Women,bags,Evening Bags,low_likelihood,False,0.0,86.0,1.0,9,0,0,0,4.5,8.0
B09QN7HFSC,Gerber Baby-Girls Baby Toddler Long Sleeved Rashguard Swim Bathing Suit Set,clothing,Rash Guard Sets,low_likelihood,False,0.0,226.0,2.0,5,0,0,1,4.8,9.0
B09QSF1BZM,Chuanqi Women's Boho Floral Print Maxi Skirts High Waist Self Tie Summer Beach Wrap Long Skirts,clothing,Skirts,low_likelihood,False,0.0,394.0,3.0,7,0,0,1,4.2,8.0
B09QZSCJ5D,Ocnoant Mens Pullover Hoodies Warm Hooded Sweatshirts Outwear,clothing,Fashion Hoodies & Sweatshirts,low_likelihood,False,0.0,474.0,1.0,4,0,0,1,4.5,8.0
B09R6Y1R4Q,White Mountain Shoes Action Women's Wedge Sandal,shoes,Platforms & Wedges,low_likelihood,False,0.0,66.0,1.0,17,1,0,0,4.0,9.0
B09RZQ2WSC,IRSYOU Women's Short Sleeve Crewneck Tunic Tops Summer Basic Loose T Shirts Solid Cap Sleeve Casual Tee,clothing,T-Shirts,low_likelihood,False,0.0,96.0,2.0,10,0,1,1,3.9,8.0
B09S8R6VQ5,BZB Women's Short Sleeve Casual Dresses Deep V Neck Waist Tie Ruffle Hem Wrap Dress Mini Summer Dress,clothing,Dresses,low_likelihood,False,0.0,53.0,1.0,8,0,0,0,3.5,9.0
B09SQ31RBC,"Silpada 'Most Clever' Pendant Necklace in Sterling Silver, 18"" + 2""",jewelry,Pendant Necklaces,low_likelihood,False,0.0,58.0,1.0,14,1,1,1,4.0,8.0
B09SZ67P9Z,Lixada Men's Cycling Jersey Winter Thermal Windproof Waterproof Long Sleeve Mountain Bike Road Bicycle Jackets,clothing,Jerseys,low_likelihood,False,0.0,2346.0,1.0,7,0,0,0,4.2,8.0
B09T3DJCH2,Custom4U Personalized Mom Rings with 1-5 Birthstones Names Engraved Sterling Silver Size 5-11 Mother’s Daughter Grandma Ring Customized Anniversary Promise Rings for Grandma Women Wife (Gift Box),jewelry,Statement,low_likelihood,False,0.0,113.0,1.0,4,0,0,0,4.5,7.0
B09T782383,"BLAKE & CO. Wireless Front Clasp Bras for Women, Wireless Bra and Padded Bra, Bras for Women No Underwire, Seamless Bra",clothing,Everyday Bras,low_likelihood,False,0.0,38.0,1.0,5,0,0,1,3.7,7.0
B09T8ZQNT7,36 Pairs Non-slip Socks Women's Sports Yoga Pilates Socks Grip Socks Hospital Slipper Socks with Grippers Skid Proof Socks,clothing,Athletic Socks,low_likelihood,False,0.0,50.0,2.0,8,0,0,1,4.2,9.0
B09TB2T3B2,"YOOVL Inflatable Dinosaur Costume Adult, Dinosaur Inflatable Costume for Adult, Blow Up Dinosaur Costume for Halloween Cosplay Party Christmas",costumes & accessories,Costumes,low_likelihood,False,0.0,427.0,2.0,7,0,0,0,4.6,8.0
B09TWT85N7,Bonny Billy Big Girls Spaghetti Straps Solid Cotton Kid Beach Dress,clothing,Casual,low_likelihood,False,0.0,501.0,1.0,8,0,0,0,4.6,8.0
B09V7MSM52,Women High Waisted Bikini Two Piece Tummy Control V Neck Swimsuit Twist Push Up Swim Crop Top Vintage Bathing Suit Swimwear,clothing,Sets,low_likelihood,False,0.0,129.0,1.0,5,0,0,0,4.4,8.0
B09V81GYJY,"LEAPSEE Men's Tactical Shorts 11"", Lightweight Cargo Shorts for Man with Stretch Fabric, Quick Dry & Water Resistant",clothing,Cargo,low_likelihood,False,0.0,91.0,1.0,6,0,0,0,4.1,7.0
B09V88FRGB,Lugz Men's Province Classic Moc Toe Oxford Fashion Boot,shoes,Oxford & Derby,low_likelihood,False,0.0,190.0,2.0,4,0,0,0,4.4,9.0
B09VCNRTK9,Sporti Solid Compression Jammer Swimsuit,clothing,Jammers,low_likelihood,False,0.0,28.0,1.0,5,0,0,0,4.2,8.0
B09VCVXL38,7 ate 9 Apparel Kids Outdoors Happy Camper Camping Tee,clothing,T-Shirts,low_likelihood,False,0.0,334.0,1.0,5,0,0,0,4.8,8.0
B09VGXN6YQ,Blingsoul Leather Jackets for Men - Real Lambskin Motorcycle Leather Jacket Mens,clothing,Leather & Faux Leather,low_likelihood,False,0.0,75.0,1.0,12,0,0,1,3.1,9.0
B09VKBTC81,SweatyRocks Women's Sleeveless Halter Twist Front Crop Top Slim Fit Ribbed Knit Vest Tank Tops,clothing,Tanks & Camis,low_likelihood,False,0.0,78.0,1.0,4,0,0,0,3.8,8.0
B09VLR3Z3W,Gymboree Boys and Toddler Corduroy Pull On Pants,clothing,Pants,low_likelihood,False,0.0,80.0,2.0,6,0,0,0,4.6,8.0
B09VRS7ZDV,Warner's Women's Lace Escape Wireless Lightly Lined T-Shirt Bra Ro3361a,clothing,Everyday Bras,low_likelihood,False,0.0,310.0,2.0,8,0,0,0,4.3,8.0
B09VYRTLYG,GLEAMING GRAIN Little Boys Shorts Set Toddler Boys 100% Cotton Summer Short Sleeve T-Shirts and Shorts Clothing Sets 2PCS,clothing,Short Sets,low_likelihood,False,0.0,79.0,3.0,9,0,0,0,4.3,8.0
B09W29P3XZ,FITTIN Swimsuits for Women Two Piece Bathing Suits Tankini Ruffled Flounce Top with High Waisted Womens Tankini Bathing Suits,clothing,Sets,low_likelihood,False,0.0,49.0,1.0,5,0,0,0,4.6,8.0
B09W9CFRYW,"AONCO Jewelry Box, Portable Travel Jewelry Storage Box, Women'S Small Jewelry Box, Earring Storage Box With Mirror, Gift For Women And Girls, Suitable For Necklace, Earring Bracelet (pink)","shoe, jewelry & watch accessories",Jewelry Boxes,low_likelihood,False,0.0,71.0,1.0,5,0,0,0,4.8,8.0
B09WF14J5W,EHH Women High Waisted Seamless Yoga Shorts Tummy Control Cycling Shorts,clothing,Active Shorts,low_likelihood,False,0.0,188.0,3.0,12,0,2,1,4.1,8.0
B09WMWSFDR,SPESLOOK Women's Summer Twist Front T-Shirts Short Sleeve Crewneck Slim Crop Tops L XL XXL,clothing,T-Shirts,low_likelihood,False,0.0,17.0,1.0,13,1,0,1,3.8,8.0
B09WT7GTW1,Devin Rose Wavy Oval 40mm Hoop Earrings for Women made with Faceted Crystals,jewelry,Hoop,low_likelihood,False,0.0,99.0,1.0,5,0,0,0,4.4,8.0
B09WYMP2KC,JASGOOD Women’s Braided Leather Belts Skinny Woven Waist Belts for Jeans Pants Dress,accessories,Belts,low_likelihood,False,0.0,77.0,1.0,5,0,0,1,4.1,8.0
B09WYRRB9Q,klier Nightgown for Women Modal Chemise Lingerie Nightie Full Slips Lace Sleep Dress,clothing,Nightgowns & Sleepshirts,low_likelihood,False,0.0,191.0,1.0,11,0,1,0,4.4,8.0
B09X2LS3VD,TANG SONG 2 Packs Small Metal Heart Shape Jewelry Box Classic Vintage Antique Ring Box Trinket Storage Organizer Chest (Silver),"shoe, jewelry & watch accessories",Jewelry Boxes,low_likelihood,False,0.0,166.0,2.0,7,0,0,0,4.5,9.0
B09X4FGPK8,VAKAZA Womens & Girls Socks Over The Knee Thigh High Long Socks Rainbow Striped Multicolor 4 Pairs,clothing,Socks,low_likelihood,False,0.0,291.0,3.0,10,0,1,0,4.6,8.0
B09XM9B167,TNTIYO Women Tank Tops Summer Ribbed Sleeveless Shirts Casual Crewneck Slim Fit Racerback Blouse,clothing,Tanks & Camis,low_likelihood,False,0.0,59.0,1.0,4,0,0,0,4.2,8.0
B09XX7F7N3,"Lourny Heart Pendant Gold Necklace for Women, 18K Gold Plated Stainless Steel Double Heart Birthstone Necklace Gifts for Women Wife Mom",jewelry,Pendant Necklaces,low_likelihood,False,0.0,22.0,1.0,8,0,0,0,4.5,7.0
B09YBNKTGX,Berne Men's Vintage Unlined Washed Duck Bib Overall,clothing,Overalls & Coveralls,low_likelihood,False,0.0,107.0,2.0,5,0,0,1,4.1,8.0
B09YGKJ49Q,Lapetus Waterproof Hooded Lightweight Rain Poncho for Adults Women Men with Pockets Unisex Fashion Zipper Jacket Coat,clothing,Clothing,low_likelihood,False,0.0,61.0,2.0,7,0,0,0,4.5,8.0
B09YQZ83JS,Esobo Mens Short Sets Outfits 2 Piece Casual Zip Short Sleeve Polo Shirts Suits Summer Tracksuits,clothing,Active Tracksuits,low_likelihood,False,0.0,214.0,1.0,4,0,0,1,4.1,8.0
B09YRH2BVX,Romwe Girl's Butterfly Print Drop Shoulder Long Sleeve Pullover Hoodie Sweatshirt Crop Top Tee Shirt,clothing,Fashion Hoodies & Sweatshirts,low_likelihood,False,0.0,184.0,2.0,6,0,0,0,4.3,8.0
B09YYFXC42,MEETSUN Polarized Sunglasses for Men Women UV Protection Classic Driving Sun Glasses,accessories,Sunglasses,low_likelihood,False,0.0,95.0,1.0,9,0,0,0,4.1,8.0
B09Z2FG7MC,SherryDC Women's V Cut High Waisted Bikini Bottom High Leg Cut Swimsuit Bathing Suit Bottoms,clothing,Bottoms,low_likelihood,False,0.0,279.0,2.0,5,0,0,1,4.4,8.0
B09Z2N1C3G,Ukodnus Best Friends Matching Heart Necklace Set for 2 BFF Necklaces Long Distance Friendship Jewelry Gifts for Women Girls,jewelry,Pendants,low_likelihood,False,0.0,34.0,1.0,31,1,1,0,4.7,9.0
B0B15QFDY2,Tamarac by Slippers International Men's 001916,shoes,Slippers,low_likelihood,False,0.0,115.0,1.0,4,0,0,0,4.2,8.0
B0B169GZHT,K. Bell Socks mens American Classics Cool Novelty Crew Socks,clothing,Liners & Ankle Socks,low_likelihood,False,0.0,122.0,1.0,5,0,0,0,4.7,7.0
B0B1DYKTR4,SYROKAN High Impact Sports Bras for Women Underwire High Support Racerback No Bounce Workout Fitness Gym,clothing,Sports Bras,low_likelihood,False,0.0,306.0,1.0,7,0,0,0,3.5,9.0
B0B1TNGQ6Y,"'Alchemy' Band Ring by Rogue+Wolf Halloween Silver Engagement Anxiety Rings for Women, Matching Couple Gothic Boho Wiccan Fashion Jewelry, Stainless Steel Witchy Creepy Gifts for Teen Girls Anime Emo Trendy Punk Cottagecore Rings Aesthetic for Men",jewelry,Rings,low_likelihood,False,0.0,33.0,1.0,9,0,0,0,4.8,8.0
B0B1V5146B,M MOTEEPI Athletic Workout Dress for Women Sleeveless Womens Golf Dress Tennis with Shorts and Pockets,clothing,Dresses,low_likelihood,False,0.0,212.0,3.0,12,0,1,0,4.2,8.0
